time,Equip,CCID,MsgID,DataLen,Delay
2022-07-28 17:27:06,CI,1,67,120
2022-07-28 17:27:06,CI,1,68,116
2022-07-28 17:27:06,CI,1,69,121
2022-07-28 17:27:06,ZC,1,70,1006
2022-07-28 17:27:06,CI,1,71,107
2022-07-28 17:27:06,CI,1,72,174
2022-07-28 17:27:06,CI,1,73,120
2022-07-28 17:27:07,ZC,1,74,1006
2022-07-28 17:27:07,CI,1,75,107
2022-07-28 17:27:07,CI,1,76,174
2022-07-28 17:27:07,CI,1,77,120
2022-07-28 17:27:07,CI,1,78,107
2022-07-28 17:27:07,CI,1,79,174
2022-07-28 17:27:07,CI,1,80,120
2022-07-28 17:27:07,ZC,1,81,1006
2022-07-28 17:27:07,CI,1,82,116
2022-07-28 17:27:07,CI,1,83,121
2022-07-28 17:27:07,ATS,1,84,98
2022-07-28 17:27:08,CI,1,85,107
2022-07-28 17:27:08,CI,1,86,174
2022-07-28 17:27:08,CI,1,87,120
2022-07-28 17:27:08,ZC,1,88,1006
2022-07-28 17:27:09,CI,1,89,107
2022-07-28 17:27:09,CI,1,90,174
2022-07-28 17:27:09,CI,1,91,120
2022-07-28 17:27:09,ZC,1,92,1006
2022-07-28 17:27:09,CI,1,93,107
2022-07-28 17:27:09,CI,1,94,174
2022-07-28 17:27:09,CI,1,95,120
2022-07-28 17:27:09,CI,1,96,116
2022-07-28 17:27:09,CI,1,97,121
2022-07-28 17:27:10,ZC,1,98,1006
2022-07-28 17:27:10,CI,1,99,107
2022-07-28 17:27:10,CI,1,100,174
2022-07-28 17:27:10,CI,1,101,120
2022-07-28 17:27:10,ZC,1,102,1006
2022-07-28 17:27:10,CI,1,103,107
2022-07-28 17:27:10,CI,1,104,174
2022-07-28 17:27:10,CI,1,105,120
2022-07-28 17:27:11,CI,1,106,107
2022-07-28 17:27:11,CI,1,107,174
2022-07-28 17:27:11,CI,1,108,120
2022-07-28 17:27:11,ZC,1,109,1006
2022-07-28 17:27:11,CI,1,110,116
2022-07-28 17:27:11,CI,1,111,121
2022-07-28 17:27:11,ATS,1,112,98
2022-07-28 17:27:12,CI,1,113,107
2022-07-28 17:27:12,CI,1,114,174
2022-07-28 17:27:12,CI,1,115,120
2022-07-28 17:27:12,ZC,1,116,1006
2022-07-28 17:26:57,CI,1,1,,0.7702257801549885
2022-07-28 17:26:57,CI,1,2,,0.31877086448398156
2022-07-28 17:26:57,CI,1,3,,0.4262981559030295
2022-07-28 17:26:57,ZC,1,4,,0.5012170216205911
2022-07-28 17:26:57,CI,1,5,,0.2921605223414316
2022-07-28 17:26:57,CI,1,6,,0.3221082184674751
2022-07-28 17:26:57,CI,1,7,,0.8658392008542857
2022-07-28 17:26:58,CI,1,8,,0.6493769807863412
2022-07-28 17:26:58,CI,1,9,,0.3679041046203328
2022-07-28 17:26:58,ZC,1,10,,0.3388523208379304
2022-07-28 17:26:58,CI,1,11,,0.47379945642085447
2022-07-28 17:26:58,CI,1,12,,0.8757451357474271
2022-07-28 17:26:58,CI,1,13,,0.9294207572777021
2022-07-28 17:26:58,CI,1,14,,0.9699472685594189
2022-07-28 17:26:58,CI,1,15,,0.8597246520378824
2022-07-28 17:26:58,CI,1,16,,0.4476749486216964
2022-07-28 17:26:59,CI,1,17,,0.91648384072331
2022-07-28 17:26:59,ZC,1,18,,0.41043492900204515
2022-07-28 17:26:59,CI,1,19,,0.4833823072943611
2022-07-28 17:26:59,CI,1,20,,0.40633092224881684
2022-07-28 17:26:59,CI,1,21,,0.3610153737779213
2022-07-28 17:26:59,CI,1,22,,0.4765449478210122
2022-07-28 17:26:59,CI,1,23,,0.8480707598685285
2022-07-28 17:26:59,ZC,1,24,,0.43402221221135157
2022-07-28 17:26:59,CI,1,25,,0.3569650252555816
2022-07-28 17:26:59,CI,1,26,,0.3449128831878864
2022-07-28 17:27:00,CI,1,27,,1.0226082970911923
2022-07-28 17:27:00,CI,1,28,,0.8991500701706241
2022-07-28 17:27:00,CI,1,29,,0.7117033719461716
2022-07-28 17:27:00,ZC,1,30,,0.4046530444201207
2022-07-28 17:27:00,CI,1,31,,0.4205952795848462
2022-07-28 17:27:00,CI,1,32,,0.37054343801449335
2022-07-28 17:27:00,ATS,1,33,,0.3363760436584113
2022-07-28 17:27:00,CI,1,34,,0.4672291493209177
2022-07-28 17:27:00,CI,1,35,,0.4750205348197764
2022-07-28 17:27:00,CI,1,36,,0.44896868747062846
2022-07-28 17:27:01,CI,1,37,,0.4237602547446957
2022-07-28 17:27:01,CI,1,38,,0.912276774489779
2022-07-28 17:27:01,ZC,1,39,,0.44622751026201635
2022-07-28 17:27:01,CI,1,40,,0.4311754953278121
2022-07-28 17:27:01,CI,1,41,,0.42311793275036425
2022-07-28 17:27:01,CI,1,42,,1.123803291550291
2022-07-28 17:27:01,CI,1,43,,0.7453330100632579
2022-07-28 17:27:02,CI,1,44,,0.9188628152581506
2022-07-28 17:27:02,ZC,1,45,,0.44180802650232454
2022-07-28 17:27:02,CI,1,46,,0.45875586709824423
2022-07-28 17:27:02,CI,1,47,,0.3377044589375197
2022-07-28 17:27:02,CI,1,48,,0.3603862695572884
2022-07-28 17:27:02,CI,1,49,,0.4699058462849507
2022-07-28 17:27:02,CI,1,50,,0.4514270410752257
2022-07-28 17:27:02,ZC,1,51,,0.4493695825160886
2022-07-28 17:27:02,CI,1,52,,0.33931442969617465
2022-07-28 17:27:02,CI,1,53,,0.40226202180390735
2022-07-28 17:27:02,CI,1,54,,0.3542102784730703
2022-07-28 17:27:02,CI,1,55,,0.38315796304152366
2022-07-28 17:27:03,CI,1,56,,0.47896654308820474
2022-07-28 17:27:03,CI,1,57,,0.44650673855658923
2022-07-28 17:27:03,CI,1,58,,0.4670491473034762
2022-07-28 17:27:03,ZC,1,59,,0.8149893541111407
2022-07-28 17:27:03,CI,1,60,,0.3489344440006187
2022-07-28 17:27:03,CI,1,61,,0.6178806029671801
2022-07-28 17:27:03,CI,1,62,,0.45457468196883033
2022-07-28 17:27:04,CI,1,63,,0.32410022241297953
2022-07-28 17:27:04,CI,1,64,,0.46864000180812077
2022-07-28 17:27:04,ZC,1,65,,0.43358846073511026
2022-07-28 17:27:04,CI,1,66,,0.3305314298068065
2022-07-28 17:27:04,CI,1,67,,0.39347910859646484
2022-07-28 17:27:04,ATS,1,68,,0.786320630921138
2022-07-28 17:27:04,CI,1,69,,0.4691742913479688
2022-07-28 17:27:04,CI,1,70,,0.6726915450000227
2022-07-28 17:27:05,CI,1,71,,0.4544787235360883
2022-07-28 17:27:05,CI,1,72,,0.6614196584719286
2022-07-28 17:27:05,CI,1,73,,1.009214531216762
2022-07-28 17:27:05,ZC,1,74,,0.46416567150465243
2022-07-28 17:27:05,CI,1,75,,0.5581075310477001
2022-07-28 17:27:05,CI,1,76,,0.37705659674816927
2022-07-28 17:27:05,CI,1,77,,0.805740435724999
2022-07-28 17:27:05,CI,1,78,,0.8552740433670316
2022-07-28 17:27:05,CI,1,79,,0.9158010920766876
2022-07-28 17:27:06,ZC,1,80,,0.5377523941708394
2022-07-28 17:27:06,CI,1,81,,0.8286987553952275
2022-07-28 17:27:06,CI,1,82,,0.44964874570290403
2022-07-28 17:27:06,CI,1,83,,0.5703428535985294
2022-07-28 17:27:06,CI,1,84,,0.4308694226681968
2022-07-28 17:27:06,CI,1,85,,1.0053968296631457
2022-07-28 17:27:06,ZC,1,86,,0.5583433931453602
2022-07-28 17:27:06,CI,1,87,,0.3442928344675074
2022-07-28 17:27:06,CI,1,88,,0.39524018964464325
2022-07-28 17:27:07,CI,1,89,,0.9559362161002237
2022-07-28 17:27:07,CI,1,90,,0.44173079149394756
2022-07-28 17:27:07,CI,1,91,,0.4376729053039771
2022-07-28 17:27:07,CI,1,92,,0.5194663102348689
2022-07-28 17:27:07,CI,1,93,,0.9360001663650885
2022-07-28 17:27:07,ZC,1,94,,0.6689499428573483
2022-07-28 17:27:07,CI,1,95,,0.38789933794913517
2022-07-28 17:27:07,CI,1,96,,0.4048473287937259
2022-07-28 17:27:07,CI,1,97,,0.5255331730124364
2022-07-28 17:27:08,CI,1,98,,0.4190601812705271
2022-07-28 17:27:08,CI,1,99,,0.5155975046777741
2022-07-28 17:27:08,ZC,1,100,,0.4425400865702023
2022-07-28 17:27:08,CI,1,101,,0.479482217716617
2022-07-28 17:27:08,CI,1,102,,0.44142451644808794
2022-07-28 17:27:08,ATS,1,103,,0.388263103144878
2022-07-28 17:27:08,CI,1,104,,0.4651301992701895
2022-07-28 17:27:08,CI,1,105,,0.47365066593228883
2022-07-28 17:27:09,CI,1,106,,0.41617431093166307
2022-07-28 17:27:09,ZC,1,107,,0.45312299523165933
2022-07-28 17:27:09,CI,1,108,,0.39607134436154295
2022-07-28 17:27:09,CI,1,109,,0.3470139320327662
2022-07-28 17:27:09,CI,1,110,,0.39496163393760475
2022-07-28 17:27:09,CI,1,111,,0.41490373041124917
2022-07-28 17:27:09,CI,1,112,,0.4687071326575696
2022-07-28 17:27:09,CI,1,113,,0.46623647554885866
2022-07-28 17:27:09,CI,1,114,,0.4857639634469382
2022-07-28 17:27:09,ZC,1,115,,0.569711191490583
2022-07-28 17:27:09,CI,1,116,,0.3926548655752748
2022-07-28 17:27:09,CI,1,117,,0.34160315691720805
2022-07-28 17:27:10,CI,1,118,,0.9952865567056142
2022-07-28 17:27:10,CI,1,119,,0.4638195171226018
2022-07-28 17:27:10,CI,1,120,,0.9653354069790251
2022-07-28 17:27:10,ZC,1,121,,0.4242818548853387
2022-07-28 17:27:10,CI,1,122,,0.7852222061628794
2022-07-28 17:27:10,CI,1,123,,0.4331719248671888
2022-07-28 17:27:10,CI,1,124,,0.9408670440519472
2022-07-28 17:27:11,CI,1,125,,0.6543949191292947
2022-07-28 17:27:11,CI,1,126,,0.4811876568661941
2022-07-28 17:27:11,CI,1,127,,0.3531306779470458
2022-07-28 17:27:11,CI,1,128,,0.4749178360004933
2022-07-28 17:27:11,ZC,1,129,,0.5178657979511089
2022-07-28 17:27:11,CI,1,130,,0.36680924088399897
2022-07-28 17:27:11,CI,1,131,,0.3857565845035446
2022-07-28 17:27:11,CI,1,132,,0.36144661834866304
2022-07-28 17:27:11,CI,1,133,,0.4949794631897497
2022-07-28 17:27:12,CI,1,134,,0.8545035936079077
2022-07-28 17:27:12,ZC,1,135,,0.3984486661610006
2022-07-28 17:27:12,CI,1,136,,0.5443958248591049
2022-07-28 17:27:12,CI,1,137,,0.314345133268966
2022-07-28 17:27:12,ATS,1,138,,0.5231878286890334
2022-07-28 17:27:12,CI,1,139,,0.9560299373045683
time,Equip,CCID,MsgID,DataLen,Delay
2022-08-04 09:21:38,CI,1,1,107
2022-08-04 09:21:38,CI,1,2,174
2022-08-04 09:21:38,CI,1,3,120
2022-08-04 09:21:38,ZC,1,4,1006
2022-08-04 09:21:39,CI,1,5,107
2022-08-04 09:21:39,CI,1,6,174
2022-08-04 09:21:39,CI,1,7,120
2022-08-04 09:21:39,ZC,1,8,1006
2022-08-04 09:21:39,CI,1,9,107
2022-08-04 09:21:39,CI,1,10,174
2022-08-04 09:21:39,CI,1,11,120
2022-08-04 09:21:39,CI,1,12,116
2022-08-04 09:21:39,CI,1,13,121
2022-08-04 09:21:40,ZC,1,14,1006
2022-08-04 09:21:40,CI,1,15,107
2022-08-04 09:21:40,CI,1,16,174
2022-08-04 09:21:40,CI,1,17,120
2022-08-04 09:21:41,ZC,1,18,1006
2022-08-04 09:21:41,CI,1,19,107
2022-08-04 09:21:41,CI,1,20,174
2022-08-04 09:21:41,CI,1,21,120
2022-08-04 09:21:41,CI,1,22,107
2022-08-04 09:21:41,CI,1,23,174
2022-08-04 09:21:41,CI,1,24,120
2022-08-04 09:21:41,ZC,1,25,1006
2022-08-04 09:21:41,CI,1,26,116
2022-08-04 09:21:41,CI,1,27,121
2022-08-04 09:21:41,ATS,1,28,98
2022-08-04 09:21:42,CI,1,29,107
2022-08-04 09:21:42,CI,1,30,174
2022-08-04 09:21:42,CI,1,31,120
2022-08-04 09:21:42,ZC,1,32,1006
2022-08-04 09:21:43,CI,1,33,107
2022-08-04 09:21:43,CI,1,34,174
2022-08-04 09:21:43,CI,1,35,120
2022-08-04 09:21:43,ZC,1,36,1006
2022-08-04 09:21:43,CI,1,37,107
2022-08-04 09:21:43,CI,1,38,174
2022-08-04 09:21:43,CI,1,39,120
2022-08-04 09:21:43,CI,1,40,116
2022-08-04 09:21:43,CI,1,41,121
2022-08-04 09:21:44,ZC,1,42,1006
2022-08-04 09:21:44,CI,1,43,107
2022-08-04 09:21:44,CI,1,44,174
2022-08-04 09:21:44,CI,1,45,120
2022-08-04 09:21:45,ZC,1,46,1006
2022-08-04 09:21:45,CI,1,47,107
2022-08-04 09:21:45,CI,1,48,174
2022-08-04 09:21:45,CI,1,49,120
2022-08-04 09:21:45,CI,1,50,107
2022-08-04 09:21:45,CI,1,51,174
2022-08-04 09:21:45,CI,1,52,120
2022-08-04 09:21:45,ZC,1,53,1006
2022-08-04 09:21:45,CI,1,54,116
2022-08-04 09:21:46,CI,1,55,121
2022-08-04 09:21:46,ATS,1,56,98
2022-08-04 09:21:46,CI,1,57,107
2022-08-04 09:21:46,CI,1,58,174
2022-08-04 09:21:46,CI,1,59,120
2022-08-04 09:21:46,ZC,1,60,1006
2022-08-04 09:21:47,CI,1,61,107
2022-08-04 09:21:47,CI,1,62,174
2022-08-04 09:21:47,CI,1,63,120
2022-08-04 09:21:47,ZC,1,64,1006
2022-08-04 09:21:48,CI,1,65,107
2022-08-04 09:21:48,CI,1,66,174
2022-08-04 09:21:48,CI,1,67,120
2022-08-04 09:21:48,CI,1,68,116
2022-08-04 09:21:48,CI,1,69,121
2022-08-04 09:21:48,ZC,1,70,1006
2022-08-04 09:21:48,CI,1,71,107
2022-08-04 09:21:48,CI,1,72,174
2022-08-04 09:21:48,CI,1,73,120
2022-08-04 09:21:49,ZC,1,74,1006
2022-08-04 09:21:49,CI,1,75,107
2022-08-04 09:21:49,CI,1,76,174
2022-08-04 09:21:49,CI,1,77,120
2022-08-04 09:21:50,CI,1,78,107
2022-08-04 09:21:50,CI,1,79,174
2022-08-04 09:21:50,CI,1,80,120
2022-08-04 09:21:50,ZC,1,81,1006
2022-08-04 09:21:50,CI,1,82,116
2022-08-04 09:21:50,CI,1,83,121
2022-08-04 09:21:50,ATS,1,84,98
2022-08-04 09:21:50,CI,1,85,107
2022-08-04 09:21:50,CI,1,86,174
2022-08-04 09:21:50,CI,1,87,120
2022-08-04 09:21:51,ZC,1,88,1006
2022-08-04 09:21:51,CI,1,89,107
2022-08-04 09:21:51,CI,1,90,174
2022-08-04 09:21:51,CI,1,91,120
2022-08-04 09:21:51,ZC,1,92,1006
2022-08-04 09:21:52,CI,1,93,107
2022-08-04 09:21:52,CI,1,94,174
2022-08-04 09:21:52,CI,1,95,120
2022-08-04 09:21:52,CI,1,96,116
2022-08-04 09:21:52,CI,1,97,121
2022-08-04 09:21:52,ZC,1,98,1006
2022-08-04 09:21:52,CI,1,99,107
2022-08-04 09:21:52,CI,1,100,174
2022-08-04 09:21:52,CI,1,101,120
2022-08-04 09:21:53,ZC,1,102,1006
2022-08-04 09:21:53,CI,1,103,107
2022-08-04 09:21:53,CI,1,104,174
2022-08-04 09:21:53,CI,1,105,120
2022-08-04 09:21:54,CI,1,106,107
2022-08-04 09:21:54,CI,1,107,174
2022-08-04 09:21:54,CI,1,108,120
2022-08-04 09:21:54,ZC,1,109,1006
2022-08-04 09:21:54,CI,1,110,116
2022-08-04 09:21:54,CI,1,111,121
2022-08-04 09:21:54,ATS,1,112,98
2022-08-04 09:21:54,CI,1,113,107
2022-08-04 09:21:54,CI,1,114,174
2022-08-04 09:21:54,CI,1,115,120
2022-08-04 09:21:55,ZC,1,116,1006
2022-08-04 09:21:55,CI,1,117,107
2022-08-04 09:21:55,CI,1,118,174
2022-08-04 09:21:55,CI,1,119,120
2022-08-04 09:21:55,ZC,1,120,1006
2022-08-04 09:21:37,CI,1,1,,0.680333345959263
2022-08-04 09:21:38,CI,1,2,,0.4019182477844934
2022-08-04 09:21:38,CI,1,3,,0.5005330820369596
2022-08-04 09:21:38,ZC,1,4,,0.42548346527154546
2022-08-04 09:21:38,CI,1,5,,0.4444053618212478
2022-08-04 09:21:38,CI,1,6,,0.5923491613675842
2022-08-04 09:21:38,CI,1,7,,0.43110960967764295
2022-08-04 09:21:38,CI,1,8,,0.522694550426706
2022-08-04 09:21:39,CI,1,9,,0.4222937651012221
2022-08-04 09:21:39,ZC,1,10,,0.7652419741617323
2022-08-04 09:21:39,CI,1,11,,0.343194292466851
2022-08-04 09:21:39,CI,1,12,,0.4841433356094875
2022-08-04 09:21:39,CI,1,13,,0.6109024994330718
2022-08-04 09:21:39,CI,1,14,,0.9134880796450983
2022-08-04 09:21:39,CI,1,15,,0.44828526423529064
2022-08-04 09:21:39,CI,1,16,,0.4072351748233384
2022-08-04 09:21:39,CI,1,17,,0.37108067726807986
2022-08-04 09:21:39,ZC,1,18,,0.37802814677577157
2022-08-04 09:21:39,CI,1,19,,0.398977846063014
2022-08-04 09:21:40,CI,1,20,,0.5449271505513833
2022-08-04 09:21:40,CI,1,21,,0.3176776287997602
2022-08-04 09:21:40,CI,1,22,,0.33727610948200526
2022-08-04 09:21:40,CI,1,23,,0.3817688285506477
2022-08-04 09:21:40,ZC,1,24,,0.3297193730411113
2022-08-04 09:21:40,CI,1,25,,0.29866950049051183
2022-08-04 09:21:40,CI,1,26,,0.37761883834216625
2022-08-04 09:21:41,CI,1,27,,0.49936123711501396
2022-08-04 09:21:41,CI,1,28,,0.32994415382478404
2022-08-04 09:21:41,CI,1,29,,0.328523850977547
2022-08-04 09:21:41,ZC,1,30,,0.3324740173507801
2022-08-04 09:21:41,CI,1,31,,0.3514193682898712
2022-08-04 09:21:41,CI,1,32,,0.38036915098532625
2022-08-04 09:21:41,ATS,1,33,,0.28320860685767457
2022-08-04 09:21:41,CI,1,34,,0.3791121502973049
2022-08-04 09:21:41,CI,1,35,,0.33991222081165384
2022-08-04 09:21:41,CI,1,36,,0.305862420548172
2022-08-04 09:21:42,CI,1,37,,0.3267220523441314
2022-08-04 09:21:42,CI,1,38,,0.3293097733669484
2022-08-04 09:21:42,ZC,1,39,,0.31825984521087386
2022-08-04 09:21:42,CI,1,40,,0.4212091441386957
2022-08-04 09:21:42,CI,1,41,,0.3181597442346344
2022-08-04 09:21:42,CI,1,42,,0.31088603410135135
2022-08-04 09:21:42,CI,1,43,,0.3824619890056414
2022-08-04 09:21:43,CI,1,44,,0.4090534967613114
2022-08-04 09:21:43,ZC,1,45,,0.32800401344903746
2022-08-04 09:21:43,CI,1,46,,0.34995381838668255
2022-08-04 09:21:43,CI,1,47,,0.2788986132710229
2022-08-04 09:21:43,CI,1,48,,0.32063036915594023
2022-08-04 09:21:43,CI,1,49,,0.33723692931371446
2022-08-04 09:21:43,CI,1,50,,0.379835087484204
2022-08-04 09:21:43,ZC,1,51,,0.2797806608451955
2022-08-04 09:21:43,CI,1,52,,0.3017302544820353
2022-08-04 09:21:43,CI,1,53,,0.40567986480051754
2022-08-04 09:21:43,CI,1,54,,0.2916304482148137
2022-08-04 09:21:43,CI,1,55,,0.326580036291106
2022-08-04 09:21:44,CI,1,56,,0.31444130288803274
2022-08-04 09:21:44,CI,1,57,,0.4640332999718834
2022-08-04 09:21:44,CI,1,58,,0.3316435245304654
2022-08-04 09:21:44,ZC,1,59,,0.3545933517103005
2022-08-04 09:21:44,CI,1,60,,0.30753806874697576
2022-08-04 09:21:44,CI,1,61,,0.2864880516221411
2022-08-04 09:21:44,CI,1,62,,0.41624162709547996
2022-08-04 09:21:45,CI,1,63,,0.41183958508625923
2022-08-04 09:21:45,CI,1,64,,0.44542623292340716
2022-08-04 09:21:45,ZC,1,65,,0.6873699156982459
2022-08-04 09:21:45,CI,1,66,,0.8603188031455521
2022-08-04 09:21:45,CI,1,67,,0.34727180539801433
2022-08-04 09:21:45,ATS,1,68,,0.8031190182341363
2022-08-04 09:21:45,CI,1,69,,0.48001377044815646
2022-08-04 09:21:45,CI,1,70,,0.34860232555309967
2022-08-04 09:21:45,CI,1,71,,0.3184020624345982
2022-08-04 09:21:45,CI,1,72,,0.304352061991406
2022-08-04 09:21:46,CI,1,73,,0.3552119495725508
2022-08-04 09:21:46,ZC,1,74,,0.4171614598011779
2022-08-04 09:21:46,CI,1,75,,0.3181065827578212
2022-08-04 09:21:46,CI,1,76,,0.3290564433009414
2022-08-04 09:21:46,CI,1,77,,0.36081045805753337
2022-08-04 09:21:46,CI,1,78,,0.4513937918083666
2022-08-04 09:21:46,CI,1,79,,0.4039802728290893
2022-08-04 09:21:46,ZC,1,80,,0.39792489533645686
2022-08-04 09:21:46,CI,1,81,,0.3248753063737803
2022-08-04 09:21:46,CI,1,82,,0.3618250501454028
2022-08-04 09:21:47,CI,1,83,,0.36656736551003793
2022-08-04 09:21:47,CI,1,84,,0.33514372633429607
2022-08-04 09:21:47,CI,1,85,,0.3607194421350432
2022-08-04 09:21:47,ZC,1,86,,0.3726635252693025
2022-08-04 09:21:47,CI,1,87,,0.3236085425755432
2022-08-04 09:21:47,CI,1,88,,0.507557457825587
2022-08-04 09:21:47,CI,1,89,,0.3442956361428761
2022-08-04 09:21:47,CI,1,90,,0.34408957337332374
2022-08-04 09:21:47,CI,1,91,,0.3270341291541212
2022-08-04 09:21:48,CI,1,92,,0.33288266209725464
2022-08-04 09:21:48,CI,1,93,,0.35748092591814684
2022-08-04 09:21:48,ZC,1,94,,0.36042533712470914
2022-08-04 09:21:48,CI,1,95,,0.39237491964045385
2022-08-04 09:21:48,CI,1,96,,0.30832564206843777
2022-08-04 09:21:48,CI,1,97,,0.3660737904474088
2022-08-04 09:21:48,CI,1,98,,0.36068348119343
2022-08-04 09:21:49,CI,1,99,,0.3842737378259107
2022-08-04 09:21:49,ZC,1,100,,0.3802176819464823
2022-08-04 09:21:49,CI,1,101,,0.31916455091504314
2022-08-04 09:21:49,CI,1,102,,0.34311446706363835
2022-08-04 09:21:49,ATS,1,103,,0.34996374286288584
2022-08-04 09:21:49,CI,1,104,,0.3988714344709571
2022-08-04 09:21:49,CI,1,105,,0.3464817201955617
2022-08-04 09:21:49,CI,1,106,,0.45207848266862677
2022-08-04 09:21:49,ZC,1,107,,0.32603040061432487
2022-08-04 09:21:49,CI,1,108,,0.3029749786373123
2022-08-04 09:21:49,CI,1,109,,0.3079220255433935
2022-08-04 09:21:49,CI,1,110,,0.3278746774813627
2022-08-04 09:21:49,CI,1,111,,0.31282446573736516
2022-08-04 09:21:50,CI,1,112,,0.37566668745907694
2022-08-04 09:21:50,CI,1,113,,0.37226512921748944
2022-08-04 09:21:50,CI,1,114,,0.43385138225576436
2022-08-04 09:21:50,ZC,1,115,,0.4158009369687716
2022-08-04 09:21:50,CI,1,116,,0.4077454260229989
2022-08-04 09:21:50,CI,1,117,,0.38269533105049913
2022-08-04 09:21:50,CI,1,118,,0.43444955710789646
2022-08-04 09:21:51,CI,1,119,,0.4240468700751648
2022-08-04 09:21:51,CI,1,120,,0.6696296866950797
2022-08-04 09:21:51,ZC,1,121,,0.3895731025636381
2022-08-04 09:21:51,CI,1,122,,0.46351708004749476
2022-08-04 09:21:51,CI,1,123,,0.3484675133270082
2022-08-04 09:21:51,CI,1,124,,0.3552439926955326
2022-08-04 09:21:51,CI,1,125,,0.3008203924436233
2022-08-04 09:21:51,CI,1,126,,0.31961988466103153
2022-08-04 09:21:51,CI,1,127,,0.3795694616162287
2022-08-04 09:21:52,CI,1,128,,0.3784235273041326
2022-08-04 09:21:52,ZC,1,129,,0.6863662536648
2022-08-04 09:21:52,CI,1,130,,0.3383186053332037
2022-08-04 09:21:52,CI,1,131,,0.46926771520241023
2022-08-04 09:21:52,CI,1,132,,0.37001683667719515
2022-08-04 09:21:52,CI,1,133,,0.40962457567104105
2022-08-04 09:21:52,CI,1,134,,0.4612114181273518
2022-08-04 09:21:52,ZC,1,135,,0.7671596939144322
2022-08-04 09:21:52,CI,1,136,,0.39110622925014255
2022-08-04 09:21:52,CI,1,137,,0.3270565290765158
2022-08-04 09:21:52,ATS,1,138,,0.47190555465112544
2022-08-04 09:21:53,CI,1,139,,0.4847997341287522
2022-08-04 09:21:53,CI,1,140,,0.9134071839741277
2022-08-04 09:21:53,CI,1,141,,0.46901934916378996
2022-08-04 09:21:53,ZC,1,142,,0.5729686925759919
2022-08-04 09:21:53,CI,1,143,,0.5249189868418176
2022-08-04 09:21:53,CI,1,144,,0.4188695591350188
2022-08-04 09:21:53,CI,1,145,,0.9135996746584214
2022-08-04 09:21:53,CI,1,146,,0.5814007961162494
2022-08-04 09:21:53,CI,1,147,,0.5443508902023648
2022-08-04 09:21:54,CI,1,148,,0.5311842595324437
