time,Equip,CCID,MsgID,DataLen,Delay
2022-09-13 17:26:23,CI,1,15,,0.3480638321010888
2022-09-13 17:26:23,CI,1,16,,0.3050588439306358
2022-09-13 17:26:23,CI,1,17,,0.3339707073531389
2022-09-13 17:26:23,ZC,1,18,,0.3159662508401667
2022-09-13 17:26:23,CI,1,19,,0.6759613628847964
2022-09-13 17:26:23,CI,1,20,,0.28595694448178516
2022-09-13 17:26:24,CI,1,21,,0.3488485635166017
2022-09-13 17:26:24,CI,1,22,,0.35372520580723216
2022-09-13 17:26:24,CI,1,23,,0.3606030553837882
2022-09-13 17:26:24,ZC,1,24,,0.2975983005780347
2022-09-13 17:26:24,CI,1,25,,0.31159173719585964
2022-09-13 17:26:24,CI,1,26,,0.29158704872966795
2022-09-13 17:26:24,CI,1,27,,0.42247807588385533
2022-09-13 17:26:25,CI,1,28,,0.3493558981717973
2022-09-13 17:26:25,CI,1,29,,0.365235911547251
2022-09-13 17:26:25,ZC,1,30,,0.3062313679930098
2022-09-13 17:26:25,CI,1,31,,0.30422689548326387
2022-09-13 17:26:25,CI,1,32,,0.29522200376394675
2022-09-13 17:26:25,ATS,1,33,,0.31520848460814627
2022-09-13 17:26:25,CI,1,34,,0.5991135912757092
2022-09-13 17:26:25,CI,1,35,,0.33009541188331765
2022-09-13 17:26:25,CI,1,36,,0.3080908099879016
2022-09-13 17:26:25,CI,1,37,,0.8419894539588654
2022-09-13 17:26:26,CI,1,38,,0.38586779802392795
2022-09-13 17:26:26,ZC,1,39,,0.30786309356096253
2022-09-13 17:26:26,CI,1,40,,0.3718584347358516
2022-09-13 17:26:26,CI,1,41,,0.3148539396424251
2022-09-13 17:26:26,CI,1,42,,0.4037458532060761
2022-09-13 17:26:26,CI,1,43,,0.39862179728458125
2022-09-13 17:26:26,CI,1,44,,0.35750068053501816
2022-09-13 17:26:26,ZC,1,45,,0.3254961510955774
2022-09-13 17:26:26,CI,1,46,,0.3144911314020702
2022-09-13 17:26:26,CI,1,47,,0.29448647398843936
2022-09-13 17:26:27,CI,1,48,,0.33337209093964243
2022-09-13 17:26:27,CI,1,49,,0.3582498567683829
2022-09-13 17:26:27,CI,1,50,,0.40812795053098533
2022-09-13 17:26:27,ZC,1,51,,0.3171230908052158
2022-09-13 17:26:27,CI,1,52,,0.31511797654254603
2022-09-13 17:26:27,CI,1,53,,0.3091130561231349
